nodename1,nodename2,weight
Duke Energy,'NCUC',1
Duke Energy,'Progress',1
'Progress','II\x0cEnergy’s',1
Duke Energy,'II\x0cEnergy’s',1
Duke Energy,'Property',1
'Property','Plant and Equipment Cost Accumulated',1
Duke Energy,'Plant and Equipment Cost Accumulated',1
Duke Energy,'Property',1
'Property','Plant',1
Duke Energy,'Plant',1
Duke Energy,'Public Utility Regulatory',1
'Public Utility Regulatory','PURPA',1
Duke Energy,'PURPA',1
Duke Energy,'RRBA',1
'RRBA','Duke Energy Progress',1
Duke Energy,'Duke Energy Progress',1
'RRBA','CWA',1
Duke Energy,'CWA',1
Duke Energy,'RTO',1
'RTO','Duke Energy',1
Duke Energy,'Duke Energy',1
'RTO','Duke Energy Indiana',1
Duke Energy,'Duke Energy Indiana',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','RTO',1
Duke Energy,'RTO',1
Duke Energy,'RTO',1
'RTO','FERC',1
Duke Energy,'FERC',1
Duke Energy,'RTO',1
'RTO','FTR',1
Duke Energy,'FTR',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','FTR',1
Duke Energy,'FTR',1
'RTO','MMBtu',1
Duke Energy,'MMBtu',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','FTR',1
Duke Energy,'FTR',1
'RTO','RTO',1
Duke Energy,'RTO',1
'RTO','FTR',1
Duke Energy,'FTR',1
'RTO','MMBtu',1
Duke Energy,'MMBtu',1
Duke Energy,'RTO',1
'RTO','PJM',1
Duke Energy,'PJM',1
Duke Energy,'Registrant Duke Energy Corporation Duke',1
'Registrant Duke Energy Corporation Duke','LLC Progress Energy,1
Duke Energy,'LLC Progress Energy,1
'Registrant Duke Energy Corporation Duke',Inc.',1
Duke Energy,Inc.',1
Duke Energy,'Registrar Duke Energy',1
'Registrar Duke Energy','Corporation',1
Duke Energy,'Corporation',1
Duke Energy,'Regulated Utilities',1
'Regulated Utilities','Duke Energy and Progress Energy',1
Duke Energy,'Duke Energy and Progress Energy',1
Duke Energy,'SAB',1
'SAB','ASC',1
Duke Energy,'ASC',1
Duke Energy,'SCCL',1
'SCCL','SACE',1
Duke Energy,'SACE',1
'SCCL','Supreme Court',1
Duke Energy,'Supreme Court',1
Duke Energy,'SEC',1
'SEC','Company',1
Duke Energy,'Company',1
Duke Energy,'SEC',1
'SEC','Duke  Energy’s',1
Duke Energy,'Duke  Energy’s',1
Duke Energy,'SEC',1
'SEC','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'SEC',1
'SEC','SEC',1
Duke Energy,'SEC',1
Duke Energy,'SEC',1
'SEC','Staff Accounting Bulletin',1
Duke Energy,'Staff Accounting Bulletin',1
'SEC','Income Tax Accounting Implications of the Tax Cuts and Jobs Act',1
Duke Energy,'Income Tax Accounting Implications of the Tax Cuts and Jobs Act',1
'SEC','SAB',1
Duke Energy,'SAB',1
Duke Energy,'Sabal Trail Transmission Pipeline',1
'Sabal Trail Transmission Pipeline','Duke Energy',1
Duke Energy,'Duke Energy',1
'Sabal Trail Transmission Pipeline','Sabal Trail Transmission',1
Duke Energy,'Sabal Trail Transmission',1
'Sabal Trail Transmission Pipeline','LLC',1
Duke Energy,'LLC',1
'Sabal Trail Transmission Pipeline','Sabal Trail',1
Duke Energy,'Sabal Trail',1
'Sabal Trail Transmission Pipeline','Spectra Energy Partners',1
Duke Energy,'Spectra Energy Partners',1
'Sabal Trail Transmission Pipeline','LP',1
Duke Energy,'LP',1
'Sabal Trail Transmission Pipeline','Enbridge Inc.',1
Duke Energy,'Enbridge Inc.',1
Duke Energy,'Sabal Trail Transmission',1
'Sabal Trail Transmission','LLC Sabal Trail Pipeline',1
Duke Energy,'LLC Sabal Trail Pipeline',1
Duke Energy,'Sabal Trail Transmission',1
'Sabal Trail Transmission','LLC',1
Duke Energy,'LLC',1
'Sabal Trail Transmission','Sabal Trail',1
Duke Energy,'Sabal Trail',1
Duke Energy,'Sabal Trail',1
'Sabal Trail','FERC',1
Duke Energy,'FERC',1
'Sabal Trail','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'Saluda River Electric Cooperative,1
'Saluda River Electric Cooperative,Inc.',1
Duke Energy,Inc.',1
'Saluda River Electric Cooperative,'Duke Energy Carolinas',1
Duke Energy,'Duke Energy Carolinas',1
'Saluda River Electric Cooperative,'LLC',1
Duke Energy,'LLC',1
Duke Energy,'Securities and Exchange Commission',1
'Securities and Exchange Commission','SEC',1
Duke Energy,'SEC',1
'Securities and Exchange Commission','Duke   Energy',1
Duke Energy,'Duke   Energy',1
'Securities and Exchange Commission','Piedmont',1
Duke Energy,'Piedmont',1
Duke Energy,'Securities',1
'Securities','Exchange Commission',1
Duke Energy,'Exchange Commission',1
'Securities','SEC',1
Duke Energy,'SEC',1
Duke Energy,'Shearon Harris Nuclear Plant Expansion',1
'Shearon Harris Nuclear Plant Expansion','Duke Energy Progress',1
Duke Energy,'Duke Energy Progress',1
'Shearon Harris Nuclear Plant Expansion','Harris',1
Duke Energy,'Harris',1
Duke Energy,'Site Selection',1
'Site Selection','Top 10',1
Duke Energy,'Top 10',1
'Site Selection','Economic Development',1
Duke Energy,'Economic Development',1
Duke Energy,'Social Security',1
'Social Security','IRS',1
Duke Energy,'IRS',1
Duke Energy,'Spectra Energy Capital',1
'Spectra Energy Capital','LLC',1
Duke Energy,'LLC',1
'Spectra Energy Capital','Spectra Capital',1
Duke Energy,'Spectra Capital',1
'Spectra Energy Capital','Spectra',1
Duke Energy,'Spectra',1
'Spectra Energy Capital','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'Spectra Energy Partners',1
'Spectra Energy Partners','LP',1
Duke Energy,'LP',1
'Spectra Energy Partners','Sabal',1
Duke Energy,'Sabal',1
'Spectra Energy Partners','NextEra Energy',1
Duke Energy,'NextEra Energy',1
Duke Energy,'Steam Electric Effluent Limitations Guidelines',1
'Steam Electric Effluent Limitations Guidelines','Steam Electric Effluent Limitations   Guidelines',1
Duke Energy,'Steam Electric Effluent Limitations   Guidelines',1
Duke Energy,'Subsidiary',1
'Subsidiary','C-Corporations',1
Duke Energy,'C-Corporations',1
Duke Energy,'Subsidiary',1
'Subsidiary','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'Sutton CC',1
'Sutton CC','Asheville Asheville CT Weatherspoon CT',1
Duke Energy,'Asheville Asheville CT Weatherspoon CT',1
'Sutton CC','Black Start',1
Duke Energy,'Black Start',1
Duke Energy,'Sweetwater',1
'Sweetwater','Ironwood(a',1
Duke Energy,'Ironwood(a',1
Duke Energy,'TDSIC',1
'TDSIC','FTR',1
Duke Energy,'FTR',1
Duke Energy,'TSR',1
'TSR','Duke Energy’s',1
Duke Energy,'Duke Energy’s',1
Duke Energy,'Tennessee Integrity Management Rider Filing',1
'Tennessee Integrity Management Rider Filing','Piedmont',1
Duke Energy,'Piedmont',1
'Tennessee Integrity Management Rider Filing','TPUC',1
Duke Energy,'TPUC',1
Duke Energy,'The Bank of New York Mellon Trust Company',1
'The Bank of New York Mellon Trust Company','N.A.',1
Duke Energy,'N.A.',1
Duke Energy,'The D.C. Circuit Court',1
'The D.C. Circuit Court','EPA',1
Duke Energy,'EPA',1
Duke Energy,'The Duke Energy  Foundation',1
'The Duke Energy  Foundation','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'The Duke Energy Foundation',1
'The Duke Energy Foundation','Duke  Energy',1
Duke Energy,'Duke  Energy',1
Duke Energy,'The Duke Energy Registrants',1
'The Duke Energy Registrants','ARO',1
Duke Energy,'ARO',1
'The Duke Energy Registrants','NDTF',1
Duke Energy,'NDTF',1
Duke Energy,'The Duke Energy Registrants',1
'The Duke Energy Registrants','Duke Energy’s',1
Duke Energy,'Duke Energy’s',1
Duke Energy,'The Duke Energy Registrants’',1
'The Duke Energy Registrants’','GHG',1
Duke Energy,'GHG',1
Duke Energy,'The Duke Energy',1
'The Duke Energy','Court',1
Duke Energy,'Court',1
Duke Energy,'The Initial Decision',1
'The Initial Decision','FERC',1
Duke Energy,'FERC',1
Duke Energy,'The North Carolina Department of Environmental Quality',1
'The North Carolina Department of Environmental Quality','NCDEQ',1
Duke Energy,'NCDEQ',1
'The North Carolina Department of Environmental Quality','Duke Energy Carolinas',1
Duke Energy,'Duke Energy Carolinas',1
'The North Carolina Department of Environmental Quality','Duke Energy Progress',1
Duke Energy,'Duke Energy Progress',1
Duke Energy,'The Property Value Protection Plan',1
'The Property Value Protection Plan','Duke Energy',1
Duke Energy,'Duke Energy',1
Duke Energy,'The Public Utility Regulatory',1
'The Public Utility Regulatory','PURPA',1
Duke Energy,'PURPA',1
Duke Energy,'The S.C. Court of Appeals',1
'The S.C. Court of Appeals','PSCSC',1
Duke Energy,'PSCSC',1
'The S.C. Court of Appeals','SCCL',1
Duke Energy,'SCCL',1
'The S.C. Court of Appeals','SACE',1
Duke Energy,'SACE',1
Duke Energy,'The Solid Waste Disposal Act',1
'The Solid Waste Disposal Act','RCRA',1
Duke Energy,'RCRA',1
'The Solid Waste Disposal Act','CCR',1
Duke Energy,'CCR',1
Duke Energy,'The Toxic Substances Control Act',1
'The Toxic Substances Control Act','TSCA',1
Duke Energy,'TSCA',1
'The Toxic Substances Control Act','EPA',1
Duke Energy,'EPA',1
Duke Energy,'These Consolidated Financial Statements',1
'These Consolidated Financial Statements','Duke',1
Duke Energy,'Duke',1
Duke Energy,'Transfer',1
'Transfer','Consolidated Financial Statements',1
Duke Energy,'Consolidated Financial Statements',1
'Transfer','II\x0cREPORT OF INDEPENDENT REGISTERED PUBLIC ACCOUNTING FIRM',1
Duke Energy,'II\x0cREPORT OF INDEPENDENT REGISTERED PUBLIC ACCOUNTING FIRM',1
'Transfer','Board of   Directors',1
Duke Energy,'Board of   Directors',1
'Transfer','Piedmont Natural Gas Company,1
Duke Energy,'Piedmont Natural Gas Company,1
'Transfer',Inc.',1
Duke Energy,Inc.',1
Duke Energy,'Treasury',1
'Treasury','Duke Energy’s',1
Duke Energy,'Duke Energy’s',1
Duke Energy,'U.S. Bank',1
'U.S. Bank','National Association',1
Duke Energy,'National Association',1
'U.S. Bank','Branch Banking and Trust  Company',1
Duke Energy,'Branch Banking and Trust  Company',1
'U.S. Bank','Regions Bank',1
Duke Energy,'Regions Bank',1
'U.S. Bank','Co-Syndication Agents',1
Duke Energy,'Co-Syndication Agents',1
'U.S. Bank','PNC Bank',1
Duke Energy,'PNC Bank',1
'U.S. Bank','National  Association',1
Duke Energy,'National  Association',1
Duke Energy,'U.S. Court of Appeals',1
'U.S. Court of Appeals','Columbia',1
Duke Energy,'Columbia',1
Duke Energy,'U.S. Court of Appeals',1
'U.S. Court of Appeals','U.S. Court of Appeals',1
Duke Energy,'U.S. Court of Appeals',1
'U.S. Court of Appeals','NYSDEC',1
Duke Energy,'NYSDEC',1
Duke Energy,'United',1
'United','States Environmental Protection Agency',1
Duke Energy,'States Environmental Protection Agency',1
'United','EPA',1
Duke Energy,'EPA',1
Duke Energy,'Wabash Valley Power Association,1
'Wabash Valley Power Association,Inc.',1
Duke Energy,Inc.',1
Duke Energy,'Wabash Valley Power Association,1
'Wabash Valley Power Association,Inc.',1
Duke Energy,Inc.',1
'Wabash Valley Power Association,'Indiana Municipal Power Agency',1
Duke Energy,'Indiana Municipal Power Agency',1
Duke Energy,'Wells Fargo Securities',1
'Wells Fargo Securities','LLC',1
Duke Energy,'LLC',1
'Wells Fargo Securities','Citigroup Global   Market Inc.',1
Duke Energy,'Citigroup Global   Market Inc.',1
'Wells Fargo Securities','Morgan Securities',1
Duke Energy,'Morgan Securities',1
'Wells Fargo Securities','LLC',1
Duke Energy,'LLC',1
'Wells Fargo Securities','ALJ',1
Duke Energy,'ALJ',1
Duke Energy,'Anthony Alston',1
'Anthony Alston','Kathleen Alexandridis',1
Duke Energy,'Kathleen Alexandridis',1
Duke Energy,'FRANKLIN H.',1
'FRANKLIN H.','Franklin H. Yoho',1
Duke Energy,'Franklin H. Yoho',1
'FRANKLIN H.','M. JAMIL',1
Duke Energy,'M. JAMIL',1
'FRANKLIN H.','M. Jamil',1
Duke Energy,'M. Jamil',1
Duke Energy,'Frederick G. Herbst',1
'Frederick G. Herbst','Tina D. Gonzalez',1
Duke Energy,'Tina D. Gonzalez',1
Duke Energy,'Irma',1
'Irma','Harvey',1
Duke Energy,'Harvey',1
'Irma','Maria',1
Duke Energy,'Maria',1
Duke Energy,'LYNN J. GOOD Lynn J. Good',1
'LYNN J. GOOD Lynn J. Good','STEVEN K.',1
Duke Energy,'STEVEN K.',1
'LYNN J. GOOD Lynn J. Good','Steven K. Young',1
Duke Energy,'Steven K. Young',1
'LYNN J. GOOD Lynn J. Good','WILLIAM E. CURRENS JR',1
Duke Energy,'WILLIAM E. CURRENS JR',1
Duke Energy,'LYNN J. GOOD',1
'LYNN J. GOOD','Lynn J. Good',1
Duke Energy,'Lynn J. Good',1
Duke Energy,'Letter Agreement between FGT',1
'Letter Agreement between FGT','Letter Agreement between FGT',1
Duke Energy,'Letter Agreement between FGT',1
Duke Energy,'Lynn J. Good',1
'Lynn J. Good','Steven K. Young',1
Duke Energy,'Steven K. Young',1
'Lynn J. Good','Douglas F Esamann',1
Duke Energy,'Douglas F Esamann',1
'Lynn J. Good','Lloyd M. Yates',1
Duke Energy,'Lloyd M. Yates',1
'Lynn J. Good','M. Jamil',1
Duke Energy,'M. Jamil',1
'Lynn J. Good','Franklin H. Yoho',1
Duke Energy,'Franklin H. Yoho',1
'Lynn J. Good','Julia S. Janson',1
Duke Energy,'Julia S. Janson',1
'Lynn J. Good','Melissa H. Anderson',1
Duke Energy,'Melissa H. Anderson',1
'Lynn J. Good','William E. Currens Jr.',1
Duke Energy,'William E. Currens Jr.',1
Duke Energy,'M. JAMIL',1
'M. JAMIL','M. Jamil',1
Duke Energy,'M. Jamil',1
'M. JAMIL','LLOYD M. YATES',1
Duke Energy,'LLOYD M. YATES',1
'M. JAMIL','Lloyd M. Yates',1
Duke Energy,'Lloyd M. Yates',1
Duke Energy,'Robinson',1
'Robinson','Harris',1
Duke Energy,'Harris',1
Duke Energy,'STEVEN K. YOUNG',1
'STEVEN K. YOUNG','Steven K. Young',1
Duke Energy,'Steven K. Young',1
Duke Energy,'STEVEN K. YOUNG',1
'STEVEN K. YOUNG','Steven K. Young',1
Duke Energy,'Steven K. Young',1
'STEVEN K. YOUNG','WILLIAM E. CURRENS JR',1
Duke Energy,'WILLIAM E. CURRENS JR',1
Duke Energy,'Supplemental Indenture',1
'Supplemental Indenture','Deed',1
Duke Energy,'Deed',1
Duke Energy,'Supplemental Indenture',1
'Supplemental Indenture','Tina D. Gonzalez',1
Duke Energy,'Tina D. Gonzalez',1
'Supplemental Indenture','Frederick G. Herbst',1
Duke Energy,'Frederick G. Herbst',1
Duke Energy,'Thomas E. Skains',1
'Thomas E. Skains','Franklin H. Yoho',1
Duke Energy,'Franklin H. Yoho',1
Duke Energy,'Thomas E. Skains*',1
'Thomas E. Skains*','William E. Webster',1
Duke Energy,'William E. Webster',1
'Thomas E. Skains*','Steven K. Young',1
Duke Energy,'Steven K. Young',1
Duke Energy,'William E. Currens Jr.',1
'William E. Currens Jr.','Michael G. Browning*',1
Duke Energy,'Michael G. Browning*',1
'William E. Currens Jr.','Theodore F. Craver',1
Duke Energy,'Theodore F. Craver',1
'William E. Currens Jr.','Robert M. Davis',1
Duke Energy,'Robert M. Davis',1
'William E. Currens Jr.','Daniel R. DiMicco',1
Duke Energy,'Daniel R. DiMicco',1
'William E. Currens Jr.','John H. Forsgren*',1
Duke Energy,'John H. Forsgren*',1
'William E. Currens Jr.','Lynn J. Good*',1
Duke Energy,'Lynn J. Good*',1
'William E. Currens Jr.','John T. Herron*',1
Duke Energy,'John T. Herron*',1
'William E. Currens Jr.','James B. Hyler',1
Duke Energy,'James B. Hyler',1
'William E. Currens Jr.','William E. Kennard*',1
Duke Energy,'William E. Kennard*',1
'William E. Currens Jr.','E. Marie McKee*',1
Duke Energy,'E. Marie McKee*',1
'William E. Currens Jr.','Charles W. Moorman IV*',1
Duke Energy,'Charles W. Moorman IV*',1
'William E. Currens Jr.','Carlos A. Saladrigas',1
Duke Energy,'Carlos A. Saladrigas',1
Duke Energy,'William States',1
'William States','Lee III Nuclear',1
Duke Energy,'Lee III Nuclear',1
Duke Energy,'171',1
'171','64',1
Duke Energy,'64',1
Duke Energy,'2,1
'2,062',1
Duke Energy,062',1
'2,'464 261',1
Duke Energy,'464 261',1
Duke Energy,'286',1
'286','393 135',1
Duke Energy,'393 135',1
Duke Energy,'3,1
'3,099',1
Duke Energy,099',1
Duke Energy,'358',1
'358','383 392',1
Duke Energy,'383 392',1
'358','383',1
Duke Energy,'383',1
Duke Energy,'358',1
'358','383',1
Duke Energy,'383',1
Duke Energy,'358',1
'358','Notes',1
Duke Energy,'Notes',1
Duke Energy,'446',1
'446','2,1
Duke Energy,'2,1
'446',228',1
Duke Energy,228',1
Duke Energy,'465',1
'465','767',1
Duke Energy,'767',1
Duke Energy,'486',1
'486','468',1
Duke Energy,'468',1
Duke Energy,'5,1
'5,722',1
Duke Energy,722',1
'5,'Notes',1
Duke Energy,'Notes',1
Duke Energy,'5,1
'5,781',1
Duke Energy,781',1
'5,'3.71',1
Duke Energy,'3.71',1
Duke Energy,'509 333 6',1
'509 333 6','322',1
Duke Energy,'322',1
Duke Energy,'524',1
'524','353',1
Duke Energy,'353',1
Duke Energy,'557 215 73,1
'557 215 73,717',1
Duke Energy,717',1
Duke Energy,'717',1
'717','957',1
Duke Energy,'957',1
'717','5,1
Duke Energy,'5,1
'717',781',1
Duke Energy,781',1
Duke Energy,'736',1
'736','Notes',1
Duke Energy,'Notes',1
Duke Energy,'757',1
'757','252 121',1
Duke Energy,'252 121',1
'757','338',1
Duke Energy,'338',1
Duke Energy,'901',1
'901','367',1
Duke Energy,'367',1
Duke Energy,'E-19',1
'E-19','AP1000 Nuclear',1
Duke Energy,'AP1000 Nuclear',1
Duke Energy,'E-22',1
'E-22','10.66.2',1
Duke Energy,'10.66.2',1
Duke Energy,'E-23',1
'E-23','23.1.3',1
Duke Energy,'23.1.3',1
Duke Energy,'E-7',1
'E-7','4.4.57',1
Duke Energy,'4.4.57',1
Duke Energy,'Notes',1
'Notes','252 146 51',1
Duke Energy,'252 146 51',1
'Notes','Notes',1
Duke Energy,'Notes',1
Duke Energy,'Notes',1
'Notes','389',1
Duke Energy,'389',1
'Notes','342',1
Duke Energy,'342',1
Duke Energy,'Notes',1
'Notes','448',1
Duke Energy,'448',1
Duke Energy,'Notes',1
'Notes','Notes',1
Duke Energy,'Notes',1
Duke Energy,'Notes',1
'Notes','Notes',1
Duke Energy,'Notes',1
'Notes','514',1
Duke Energy,'514',1
'Notes','373 212 21',1
Duke Energy,'373 212 21',1
'Notes','Notes',1
Duke Energy,'Notes',1
